"Order ID","Order Date","Customer ID","Product ID",Sales,Quantity,Profit
CA-2016-169103,3/8/2016,ZC-21910,TEC-PH-10001530,1363.96,5,85.2475
CA-2014-139192,5/27/2014,LC-16885,TEC-PH-10000486,1113.504,12,125.2692
US-2015-153500,7/3/2015,DG-13300,FUR-FU-10004460,282.888,9,56.5776
CA-2015-110016,11/29/2015,BT-11395,FUR-CH-10002880,1106.91,9,121.7601
US-2016-143819,3/1/2016,KD-16270,FUR-TA-10001095,836.592,8,-264.9208
US-2016-143819,3/1/2016,KD-16270,OFF-ST-10003208,362.92,2,105.2468
US-2016-143819,3/1/2016,KD-16270,TEC-MA-10003979,4899.93,7,2400.9657
CA-2015-165085,12/27/2015,BT-11485,OFF-AP-10002518,355.96,2,103.2284
CA-2017-160423,1/21/2017,PS-19045,OFF-ST-10004340,348.208,7,30.4682
CA-2014-159338,6/25/2014,NS-18640,FUR-TA-10004147,447.84,5,11.196
CA-2015-142755,9/4/2015,CS-12355,OFF-PA-10001970,279.9,5,137.151
CA-2015-142755,9/4/2015,CS-12355,TEC-AC-10002049,619.95,5,111.591
US-2014-147627,1/20/2014,HL-15040,TEC-PH-10001061,699.93,7,181.9818
US-2014-147627,1/20/2014,HL-15040,FUR-CH-10002331,1067.94,3,224.2674
CA-2016-112102,4/12/2016,BD-11605,FUR-TA-10004086,343.92,4,75.6624
CA-2016-152170,11/12/2016,FH-14275,OFF-EN-10002831,287.52,8,129.384
CA-2014-146969,9/29/2014,AP-10915,TEC-MA-10004241,686.32,2,223.054
CA-2015-112452,4/4/2015,NC-18340,OFF-AP-10003849,644.076,2,107.346
CA-2015-112452,4/4/2015,NC-18340,TEC-CO-10004202,599.98,2,209.993
CA-2014-136567,12/20/2014,PS-19045,FUR-TA-10001932,2244.48,7,493.7856
CA-2014-136567,12/20/2014,PS-19045,FUR-TA-10000617,455.1,2,100.122
CA-2017-147039,6/29/2017,AA-10315,OFF-AP-10000576,362.94,3,90.735
CA-2015-125416,11/2/2015,KC-16540,TEC-AC-10001552,447.93,9,49.2723
CA-2017-145226,12/8/2017,DL-13315,OFF-ST-10004123,272.94,3,0
CA-2016-168081,4/24/2016,CA-12055,TEC-AC-10003174,258.696,3,64.674
CA-2014-128146,6/21/2014,DB-13060,TEC-PH-10004539,1322.93,7,357.1911
CA-2014-127131,11/24/2014,HR-14830,OFF-ST-10002344,485.88,6,9.7176
CA-2017-117212,2/26/2017,BT-11530,TEC-PH-10004447,889.536,8,66.7152
CA-2017-117212,2/26/2017,BT-11530,FUR-CH-10003973,892.224,3,89.2224
CA-2016-130946,4/8/2016,ZC-21910,TEC-AC-10001990,431.928,9,64.7892
CA-2016-130946,4/8/2016,ZC-21910,OFF-BI-10004995,1088.792,4,-1850.9464
CA-2016-114727,7/18/2016,LS-16945,FUR-CH-10002335,544.008,3,40.8006
CA-2016-114727,7/18/2016,LS-16945,FUR-CH-10002331,854.352,3,10.6794
CA-2016-114727,7/18/2016,LS-16945,OFF-ST-10002292,593.568,2,0
CA-2016-114727,7/18/2016,LS-16945,OFF-ST-10000689,338.04,3,-33.804
CA-2017-133235,8/1/2017,LH-16750,TEC-PH-10002660,271.96,5,16.9975
CA-2016-137050,7/14/2016,SW-20755,FUR-BO-10004695,579.136,4,21.7176
US-2017-118087,9/9/2017,SP-20620,TEC-AC-10003174,258.696,3,64.674
US-2017-118087,9/9/2017,SP-20620,TEC-PH-10002200,1931.958,7,-386.3916
CA-2014-110184,7/12/2014,BF-11170,OFF-ST-10000107,249.75,9,44.955
CA-2014-110184,7/12/2014,BF-11170,TEC-PH-10000439,255.936,8,28.7928
CA-2016-153682,5/30/2016,BG-11695,TEC-CO-10001046,839.988,2,69.999
US-2016-162859,2/15/2016,PG-18820,OFF-BI-10004519,398.352,3,124.485
CA-2014-168494,12/12/2014,NP-18700,FUR-TA-10004619,764.688,6,95.586
CA-2014-168494,12/12/2014,NP-18700,FUR-TA-10003473,3610.848,12,135.4068
CA-2014-168494,12/12/2014,NP-18700,FUR-BO-10004467,254.9745,3,11.9988
CA-2017-115602,12/18/2017,DJ-13630,FUR-CH-10001708,1141.938,9,139.5702
CA-2017-115602,12/18/2017,DJ-13630,OFF-AP-10000891,1704.56,13,511.368
CA-2015-154956,7/4/2015,IM-15070,TEC-PH-10004165,1099.96,4,285.9896
US-2016-168620,12/24/2016,RB-19795,OFF-ST-10003716,540.048,3,-47.2542
US-2016-168620,12/24/2016,RB-19795,TEC-AC-10004469,255.68,8,76.704
CA-2017-117079,10/23/2017,JR-15700,TEC-PH-10004586,863.88,3,107.985
US-2014-167738,12/24/2014,JC-16105,FUR-CH-10001146,292.272,6,18.267
CA-2016-119186,5/26/2016,MS-17710,FUR-CH-10001973,388.43,5,-88.784
CA-2016-160815,9/5/2016,TR-21325,TEC-PH-10003505,278.4,3,80.736
CA-2017-122154,4/9/2017,SA-20830,OFF-PA-10000994,251.64,3,88.074
CA-2015-138898,5/25/2015,JH-16180,OFF-AP-10004487,845.728,13,84.5728
CA-2016-137043,12/23/2016,LC-17140,FUR-FU-10003664,572.76,6,166.1004
CA-2016-137043,12/23/2016,LC-17140,FUR-FU-10003664,286.38,3,83.0502
US-2017-126179,7/3/2017,CS-12460,TEC-PH-10001557,287.97,3,77.7519
CA-2016-101966,7/14/2016,BM-11785,TEC-PH-10003437,419.944,7,52.493
CA-2016-145919,12/18/2016,HG-14965,OFF-SU-10003505,579.3,5,28.965
CA-2014-160773,7/1/2014,LW-16825,TEC-PH-10004586,575.92,2,71.99
CA-2017-167703,2/3/2017,MC-17575,OFF-ST-10001490,285.552,2,35.694
CA-2016-122133,5/16/2016,JR-15670,OFF-ST-10002574,552.56,4,0
CA-2017-100524,3/31/2017,CM-12115,TEC-PH-10002549,677.58,3,176.1708
CA-2017-113481,1/2/2017,AS-10045,TEC-MA-10002178,695.7,2,-27.828
CA-2014-153976,10/3/2014,BP-11290,FUR-CH-10002880,258.279,3,-70.1043
CA-2017-162978,5/4/2017,LW-16990,FUR-TA-10003473,300.904,1,11.2839
US-2014-160444,7/5/2014,DC-12850,OFF-ST-10000563,281.424,11,-35.178
CA-2017-125199,10/19/2017,HM-14860,TEC-PH-10001336,309.576,4,-56.7556
US-2017-155425,11/10/2017,AB-10600,TEC-AC-10001314,239.952,6,-35.9928
US-2017-155425,11/10/2017,AB-10600,FUR-CH-10003312,899.136,4,-146.1096
US-2015-103471,12/24/2015,JR-15670,FUR-BO-10002613,590.058,7,-786.744
CA-2015-120362,9/14/2015,CA-12265,FUR-TA-10003008,912.75,5,118.6575
CA-2014-126361,8/4/2014,VD-21670,OFF-AP-10003590,1089.75,3,305.13
CA-2014-126361,8/4/2014,VD-21670,OFF-PA-10000806,447.84,8,219.4416
CA-2014-126361,8/4/2014,VD-21670,TEC-PH-10002310,399.96,5,34.9965
US-2016-108504,2/5/2016,PP-18955,OFF-PA-10001289,348.84,9,170.9316
US-2016-108504,2/5/2016,PP-18955,FUR-BO-10004015,239.98,2,52.7956
US-2016-108504,2/5/2016,PP-18955,TEC-PH-10003645,484.83,3,126.0558
US-2016-108504,2/5/2016,PP-18955,OFF-PA-10003892,342.37,7,160.9139
US-2017-117247,10/9/2017,CK-12760,FUR-TA-10002958,652.45,5,-430.617
CA-2016-159212,11/1/2016,KM-16375,OFF-EN-10002230,251.79,3,118.3413
US-2016-161396,4/19/2016,GM-14455,OFF-PA-10000418,419.4,5,146.79
US-2016-122245,9/25/2016,AB-10105,FUR-TA-10002356,393.165,3,-204.4458
CA-2016-136329,7/9/2016,JD-15895,FUR-CH-10002335,408.006,2,72.5344
CA-2014-146640,6/30/2014,HA-14905,OFF-BI-10002867,334.768,7,108.7996
CA-2017-115994,1/28/2017,BT-11305,TEC-AC-10000580,239.97,3,26.3967
CA-2015-126697,9/21/2015,SV-20815,TEC-PH-10002922,946.344,7,118.293
CA-2015-124800,9/26/2015,RW-19540,TEC-PH-10001750,263.96,5,23.0965
CA-2015-124800,9/26/2015,RW-19540,OFF-ST-10002743,363.648,4,-86.3664
US-2015-164448,10/31/2015,DK-12835,OFF-LA-10003510,427.42,14,196.6132
CA-2014-120768,12/19/2014,IM-15070,FUR-CH-10000513,1819.86,14,163.7874
CA-2015-139731,10/15/2015,JE-15745,TEC-AC-10004975,263.88,3,42.8805
CA-2015-139731,10/15/2015,JE-15745,FUR-CH-10002024,2453.43,5,-350.49
CA-2016-133725,5/23/2016,KL-16645,TEC-PH-10004165,1979.928,9,148.4946
CA-2017-102337,6/13/2017,SD-20485,FUR-CH-10004289,470.302,7,-87.3418
CA-2016-133711,11/26/2016,MC-17425,TEC-MA-10000010,3040,8,1459.2
CA-2017-148474,6/12/2017,ME-17320,FUR-TA-10002530,452.94,3,67.941
US-2016-128902,3/11/2016,MB-18085,FUR-TA-10001095,244.006,2,-31.3722
CA-2016-152289,8/26/2016,LC-16930,FUR-CH-10002126,1024.716,6,-29.2776
CA-2015-100769,5/16/2015,TH-21550,TEC-AC-10002402,255.968,4,31.996
CA-2017-139199,12/9/2017,DK-12835,FUR-CH-10000847,872.94,3,226.9644
CA-2015-140410,11/3/2015,CM-12655,TEC-PH-10003580,1212.848,7,106.1242
CA-2017-166436,11/24/2017,TS-21370,FUR-CH-10000785,977.292,6,173.7408
CA-2017-130386,11/12/2017,NG-18430,OFF-ST-10003716,540.048,3,-47.2542
CA-2015-153388,8/1/2015,PC-19000,FUR-TA-10003715,1004.976,6,-175.8708
CA-2016-134208,9/17/2016,CS-12505,TEC-MA-10004458,396,4,190.08
CA-2017-100384,6/24/2017,NH-18610,OFF-AR-10002135,385.6,8,111.824
CA-2017-148446,12/10/2017,MC-17845,FUR-TA-10004256,1669.6,4,116.872
CA-2017-121888,9/15/2017,CL-11890,FUR-BO-10002545,782.94,3,203.5644
CA-2017-121888,9/15/2017,CL-11890,OFF-BI-10001765,242.48,7,116.3904
CA-2014-150245,12/31/2014,PC-18745,FUR-BO-10002613,1573.488,7,196.686
CA-2015-111395,11/23/2015,VB-21745,OFF-PA-10000994,335.52,4,117.432
CA-2014-134278,7/6/2014,EP-13915,TEC-CO-10001046,559.992,1,174.9975
US-2017-102890,6/30/2017,SG-20470,FUR-TA-10000577,1044.63,5,-295.9785
CA-2014-116239,3/4/2014,CL-12565,OFF-ST-10001370,354.9,5,17.745
CA-2015-132101,3/19/2015,JO-15550,TEC-PH-10004539,453.576,3,39.6879
US-2014-157385,11/23/2014,SC-20095,FUR-CH-10000863,603.92,5,-67.941
US-2014-157385,11/23/2014,SC-20095,FUR-CH-10000595,381.44,2,23.84
CA-2014-101602,12/15/2014,MC-18100,FUR-CH-10004675,763.28,5,-21.808
CA-2015-131338,8/9/2015,NP-18325,TEC-PH-10003012,307.98,2,89.3142
CA-2015-131338,8/9/2015,NP-18325,FUR-TA-10002607,382.806,9,-153.1224
CA-2015-131338,8/9/2015,NP-18325,OFF-BI-10000545,1217.568,2,456.588
CA-2015-131338,8/9/2015,NP-18325,TEC-PH-10000984,979.95,5,274.386
CA-2015-131338,8/9/2015,NP-18325,TEC-AC-10002600,247.8,4,34.692
CA-2015-118423,3/24/2015,DP-13390,FUR-BO-10000362,359.058,3,-35.9058
CA-2017-132234,10/16/2017,MY-17380,FUR-FU-10001290,547.3,13,175.136
CA-2014-156349,5/26/2014,ML-17395,FUR-BO-10000362,290.666,2,27.3568
CA-2017-138380,12/21/2017,YS-21880,OFF-ST-10003306,1000.02,7,290.0058
CA-2017-108560,7/8/2017,JC-15385,OFF-LA-10003930,786.48,8,385.3752
CA-2015-157084,12/19/2015,JG-15160,TEC-PH-10002922,675.96,5,84.495
CA-2015-157084,12/19/2015,JG-15160,TEC-AC-10002049,1265.85,3,556.974
CA-2015-164539,11/16/2015,PO-19180,OFF-AP-10002457,523.25,5,141.2775
CA-2015-143119,9/24/2015,MC-17275,FUR-CH-10001270,517.5,6,155.25
CA-2016-106530,5/8/2016,CL-12565,OFF-ST-10002011,1006.056,3,88.0299
CA-2014-168984,11/26/2014,NW-18400,OFF-ST-10001097,669.08,5,-167.27
CA-2014-168984,11/26/2014,NW-18400,TEC-PH-10000038,438.336,4,-87.6672
CA-2015-111829,3/19/2015,FH-14365,OFF-ST-10000142,1247.64,3,349.3392
CA-2015-111829,3/19/2015,FH-14365,TEC-CO-10001766,3149.93,7,1480.4671
CA-2017-144526,4/30/2017,QJ-19255,TEC-PH-10002549,677.58,5,-158.102
CA-2016-128531,11/24/2016,NS-18505,TEC-AC-10002049,297.576,3,-7.4394
US-2015-157154,1/10/2015,MM-17920,FUR-TA-10001889,1018.104,4,-373.3048
CA-2014-122882,9/7/2014,SB-20290,TEC-MA-10004679,399.54,4,-559.356
CA-2017-143798,12/10/2017,AW-10840,FUR-FU-10004306,310.88,2,23.316
CA-2014-142839,8/16/2014,TS-21610,FUR-TA-10001539,853.092,6,-227.4912
CA-2014-135657,6/3/2014,SC-20725,FUR-TA-10004086,515.88,6,113.4936
CA-2015-114069,7/13/2015,ND-18370,FUR-CH-10000595,1931.04,9,321.84
CA-2017-123491,10/30/2017,JK-15205,OFF-AP-10002684,1702.12,14,510.636
US-2017-124968,9/8/2017,MM-18055,FUR-TA-10004289,765.625,7,-566.5625
CA-2017-104003,10/7/2017,DC-13285,FUR-BO-10003965,307.666,2,-14.4784
CA-2016-169943,5/19/2016,BN-11515,OFF-AP-10001563,242.9,5,70.441
CA-2016-169943,5/19/2016,BN-11515,OFF-ST-10004123,454.9,5,0
US-2015-123218,12/20/2015,KD-16345,TEC-AC-10000736,255.968,4,51.1936
US-2015-123218,12/20/2015,KD-16345,FUR-BO-10003966,359.058,3,-71.8116
CA-2015-127453,12/19/2015,JK-15370,OFF-AP-10000828,434.352,3,43.4352
US-2017-164056,4/29/2017,FM-14215,FUR-TA-10001307,1048.35,5,-69.89
US-2016-131149,7/10/2016,LH-17155,OFF-ST-10000689,338.04,3,-33.804
CA-2017-152807,10/30/2017,MC-18100,TEC-AC-10001142,442.4,7,-55.3
CA-2017-116715,12/2/2017,VW-21775,OFF-ST-10004340,559.62,9,151.0974
CA-2015-135622,12/8/2015,TT-21460,OFF-PA-10000100,360.712,11,130.7581
CA-2015-135622,12/8/2015,TT-21460,TEC-PH-10001817,1718.4,6,150.36
CA-2015-130785,9/5/2015,AG-10900,FUR-BO-10000330,411.332,4,-4.8392
CA-2015-130785,9/5/2015,AG-10900,FUR-BO-10003159,293.199,3,-20.6964
CA-2014-118976,4/28/2014,MY-18295,OFF-ST-10000877,497.61,9,129.3786
CA-2015-105347,11/24/2015,DP-13000,OFF-PA-10000675,368.91,9,180.7659
CA-2015-154326,2/15/2015,RP-19855,TEC-PH-10000560,699.98,2,195.9944
CA-2014-120474,12/1/2014,RP-19390,FUR-CH-10001854,2807.84,8,673.8816
US-2017-139465,8/27/2017,MR-17545,TEC-PH-10000455,347.97,3,100.9113
CA-2017-158379,9/22/2017,JA-15970,OFF-SU-10002881,4663.736,7,-1049.3406
US-2016-116729,12/25/2016,GK-14620,TEC-PH-10002200,2575.944,7,257.5944
US-2016-116729,12/25/2016,GK-14620,TEC-AC-10001465,254.24,7,76.272
CA-2014-132612,6/9/2014,FO-14305,FUR-TA-10004534,1441.3,7,245.021
CA-2016-109344,2/8/2016,CH-12070,TEC-PH-10002624,1127.976,3,126.8973
CA-2014-103373,5/18/2014,BS-11755,TEC-PH-10002885,779.796,2,-168.9558
CA-2017-145884,10/21/2017,SL-20155,TEC-PH-10000895,1439.92,8,374.3792
CA-2017-145884,10/21/2017,SL-20155,FUR-TA-10002356,262.11,1,62.9064
CA-2017-162691,8/1/2017,AS-10045,TEC-MA-10000488,1439.982,3,-263.9967
CA-2017-122693,2/19/2017,NH-18610,OFF-AP-10002518,1245.86,7,361.2994
CA-2017-128370,9/10/2017,FH-14275,FUR-CH-10002602,362.352,3,27.1764
CA-2015-160472,7/20/2015,RK-19300,TEC-AC-10002253,831.2,5,124.68
US-2017-121251,3/26/2017,GM-14440,FUR-BO-10001918,257.568,2,-28.9764
US-2016-100839,10/13/2016,NC-18625,FUR-TA-10004575,727.45,5,-465.568
US-2017-116659,11/12/2017,NG-18355,TEC-PH-10002824,370.782,3,-92.6955
CA-2014-116932,7/21/2014,ME-18010,FUR-CH-10001215,801.568,2,50.098
CA-2014-116932,7/21/2014,ME-18010,FUR-TA-10004175,272.848,1,27.2848
CA-2017-112039,3/25/2017,JC-15775,TEC-PH-10000984,470.376,3,47.0376
CA-2017-118885,12/29/2017,JG-15160,FUR-CH-10002880,393.568,4,-44.2764
CA-2017-118885,12/29/2017,JG-15160,TEC-PH-10002563,302.376,3,22.6782
CA-2015-109512,3/5/2015,LF-17185,FUR-CH-10001146,383.607,7,63.9345
CA-2015-109512,3/5/2015,LF-17185,OFF-ST-10000689,563.4,4,67.608
CA-2014-140165,5/13/2014,EH-14005,OFF-BI-10004519,398.352,8,-331.96
CA-2014-142587,10/21/2014,TB-21520,FUR-TA-10000617,409.59,3,-122.877
CA-2015-109197,12/31/2015,JO-15280,OFF-BI-10004632,487.984,2,152.495
CA-2017-141789,10/3/2017,AC-10450,OFF-BI-10001359,1793.98,2,843.1706
CA-2014-169775,8/29/2014,RA-19945,OFF-BI-10004390,505.176,4,-336.784
CA-2017-167094,10/21/2017,DK-12835,FUR-CH-10000155,478.48,2,47.848
CA-2017-154410,10/21/2017,MD-17860,OFF-ST-10002743,909.12,8,9.0912
CA-2017-121503,7/3/2017,FH-14275,OFF-PA-10001878,273.896,7,92.4399
CA-2017-121503,7/3/2017,FH-14275,TEC-MA-10003674,597.132,3,49.761
CA-2015-123673,10/30/2015,CH-12070,TEC-PH-10001809,299.9,2,74.975
US-2017-111423,8/17/2017,EH-13765,OFF-BI-10003091,895.92,5,302.373
US-2017-111423,8/17/2017,EH-13765,FUR-CH-10003981,462.564,2,97.6524
CA-2016-156685,7/8/2016,SC-20230,TEC-PH-10004345,863.64,9,107.955
US-2017-101539,3/16/2017,VM-21685,TEC-PH-10004165,659.976,3,49.4982
CA-2016-152121,11/27/2016,CC-12670,TEC-PH-10002483,271.992,1,23.7993
CA-2017-101245,11/27/2017,LW-16990,OFF-PA-10003129,244.55,5,114.9385
CA-2016-112109,7/8/2016,JE-15715,FUR-CH-10004287,662.88,3,74.574
CA-2017-157987,9/2/2017,AC-10615,FUR-TA-10001889,254.526,1,-93.3262
CA-2017-157987,9/2/2017,AC-10615,FUR-CH-10003379,1282.41,5,213.735
CA-2017-157987,9/2/2017,AC-10615,TEC-AC-10002842,238,2,38.08
CA-2017-110905,9/10/2017,RW-19690,TEC-AC-10003023,296.85,5,53.433
CA-2017-110905,9/10/2017,RW-19690,OFF-ST-10000025,286.29,3,17.1774
CA-2017-165841,12/21/2017,DB-13210,TEC-PH-10002103,281.97,3,78.9516
CA-2017-117485,9/23/2017,BD-11320,TEC-AC-10004659,291.96,4,102.186
CA-2017-140242,5/6/2017,ML-17755,TEC-AC-10004659,408.744,7,76.6395
CA-2014-110408,10/18/2014,AS-10225,OFF-ST-10001522,275.97,3,11.0388
CA-2014-110408,10/18/2014,AS-10225,TEC-PH-10002352,1394.95,5,362.687
CA-2014-110408,10/18/2014,AS-10225,FUR-CH-10003774,545.88,6,70.9644
CA-2016-112669,4/14/2016,KT-16465,FUR-CH-10004086,933.536,4,105.0228
CA-2014-122749,12/3/2014,NG-18430,TEC-PH-10003811,479.96,4,134.3888
CA-2014-164721,11/25/2014,LW-16825,OFF-AP-10000240,320.88,6,93.0552
CA-2016-147417,7/25/2016,CB-12415,TEC-CO-10001449,1439.976,4,191.9968
CA-2015-127509,11/9/2015,AS-10090,FUR-TA-10002855,1024.38,7,215.1198
US-2017-147221,12/2/2017,JS-16030,OFF-AP-10002534,294.62,5,-766.012
CA-2017-163510,12/25/2017,JW-15955,FUR-CH-10001146,304.45,5,76.1125
CA-2014-116407,11/15/2014,JF-15190,OFF-AP-10002118,333.056,2,29.1424
CA-2016-145905,9/18/2016,AM-10705,FUR-CH-10001854,350.98,1,84.2352
CA-2016-145905,9/18/2016,AM-10705,OFF-ST-10003716,900.08,4,117.0104
CA-2016-168354,9/19/2016,RH-19510,OFF-ST-10001490,1606.23,9,481.869
CA-2016-168354,9/19/2016,RH-19510,FUR-CH-10004675,872.32,4,244.2496
US-2017-111241,8/20/2017,GM-14500,OFF-BI-10002867,239.12,5,77.714
CA-2017-162481,9/25/2017,CT-11995,FUR-CH-10003061,269.97,3,51.2943
CA-2016-131835,7/17/2016,MC-17590,TEC-PH-10001760,597,3,280.59
CA-2015-142237,7/11/2015,CK-12595,FUR-FU-10004848,289.8,7,36.225
CA-2015-142237,7/11/2015,CK-12595,FUR-CH-10003833,341.488,8,-73.176
CA-2017-120376,12/22/2017,TP-21130,FUR-CH-10002335,1586.69,7,412.5394
CA-2017-120376,12/22/2017,TP-21130,FUR-TA-10004534,411.8,2,70.006
CA-2014-106439,10/31/2014,GG-14650,OFF-ST-10001963,405.64,4,12.1692
CA-2014-106439,10/31/2014,GG-14650,TEC-AC-10004568,251.91,9,47.8629
CA-2015-133452,4/13/2015,ZC-21910,FUR-TA-10003954,710.832,3,-97.7394
US-2017-110996,11/20/2017,KA-16525,FUR-CH-10003956,283.92,5,-46.137
CA-2017-122504,11/7/2017,DB-13270,TEC-PH-10002468,761.544,7,66.6351
CA-2016-140501,6/23/2016,IM-15070,OFF-ST-10000060,324.9,5,38.988
CA-2017-166142,7/15/2017,MM-17260,FUR-TA-10004607,310.443,3,-48.7839
CA-2014-145926,11/17/2014,MP-17470,FUR-CH-10004289,479.9,5,81.583
US-2016-146570,5/15/2016,SN-20710,OFF-BI-10001718,511.84,8,240.5648
CA-2017-124401,9/7/2017,RD-19900,TEC-AC-10002926,279.944,7,80.4839
US-2014-140116,3/10/2014,KT-16480,OFF-ST-10000078,636.408,3,-15.9102
